"loc","year","env","trial","rep","gen","prop_hav","trait","y"
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1022P0006",1,"fyld",52.1875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1001P0004",1,"fyld",40.625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1297P0019",1,"fyld",30.9375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1291P0011",1,"fyld",41.25
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1120P0003",0.5,"fyld",21.5625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1306P0015",1,"fyld",43.75
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1016P0006",1,"fyld",42.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1312P0003",1,"fyld",31.5625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1262P0002",1,"fyld",43.4375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1131P0001",0.65,"fyld",29.6875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1049P0001",1,"fyld",27.1875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1461P0002",1,"fyld",37.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1300P0008",1,"fyld",31.875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1303P0012",1,"fyld",28.75
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F2061P0005",1,"fyld",32.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1182P0002",1,"fyld",28.75
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1223P0007",1,"fyld",38.125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1311P0002",1,"fyld",25.3125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA000070",1,"fyld",45
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA982101",1,"fyld",33.75
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1306P0020",1,"fyld",37.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F1021P0008",1,"fyld",44.0625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1310P0004",1,"fyld",37.1875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMEB419",1,"fyld",27.1875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1195P0005",1,"fyld",32.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA980581",0.95,"fyld",25.625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1035P0007",1,"fyld",20.9375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS14F1285P0017",1,"fyld",38.4375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"IITA-TMS-IBA30572",1,"fyld",29.6875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",2,"TMS13F2207P0001",1,"fyld",39.6875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1310P0004",1,"fyld",40
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1306P0015",0.75,"fyld",27.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1001P0004",1,"fyld",39.375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1303P0012",1,"fyld",32.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1285P0017",0.95,"fyld",32.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMEB419",0.95,"fyld",25
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1022P0006",0.9,"fyld",46.25
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA000070",0.95,"fyld",44.6875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1306P0020",1,"fyld",32.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1195P0005",1,"fyld",33.125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1262P0002",0.85,"fyld",41.5625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1049P0001",0.6,"fyld",22.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1131P0001",0.65,"fyld",33.125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1461P0002",1,"fyld",32.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1312P0003",1,"fyld",26.875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1021P0008",1,"fyld",45.9375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1311P0002",1,"fyld",19.6875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1208P0007",0.95,"fyld",38.75
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1036P0007",1,"fyld",42.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1300P0008",1,"fyld",32.1875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1035P0007",0.9,"fyld",35.3125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1194P0002",1,"fyld",31.25
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1291P0011",0.95,"fyld",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1297P0019",1,"fyld",18.4375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F2061P0005",1,"fyld",41.25
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1016P0006",0.85,"fyld",54.375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1035P0004",1,"fyld",35
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA982101",1,"fyld",37.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1223P0007",1,"fyld",41.875
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA30572",1,"fyld",32.8125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"IITA-TMS-IBA980581",0.8,"fyld",30
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1224P0004",1,"fyld",39.0625
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F2207P0001",0.9,"fyld",35.3125
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS14F1120P0003",1,"fyld",17.5
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1114P0001",1,"fyld",24.375
"Ikenne",2018,"Ikenne18","17UYT36setAIK",3,"TMS13F1182P0002",1,"fyld",32.8125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1223P0007",1,"fyld",33.4375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1194P0002",0.65,"fyld",22.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1195P0005",0.9,"fyld",30.3125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1303P0012",1,"fyld",33.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F2207P0001",1,"fyld",35.9375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1285P0017",0.9,"fyld",35.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1224P0004",0.75,"fyld",38.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA980581",0.65,"fyld",29.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1016P0006",0.85,"fyld",49.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1300P0008",1,"fyld",20.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F2061P0005",0.9,"fyld",36.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1461P0002",0.6,"fyld",39.0625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1001P0004",0.05,"fyld",4.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1049P0001",0.75,"fyld",29.6875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1022P0006",0.6,"fyld",49.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1262P0002",0.75,"fyld",46.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1297P0019",0.9,"fyld",40.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1131P0001",0.4,"fyld",11.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA000070",0.6,"fyld",50.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA982101",0.65,"fyld",30.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"IITA-TMS-IBA30572",0.45,"fyld",20.3125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1114P0001",1,"fyld",22.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMEB419",0.75,"fyld",44.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1036P0007",0.75,"fyld",50
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1312P0003",0.85,"fyld",34.0625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1035P0004",0.85,"fyld",48.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1120P0003",0.6,"fyld",18.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1306P0015",0.55,"fyld",25.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1306P0020",1,"fyld",33.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1021P0008",0.85,"fyld",20.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS13F1182P0002",1,"fyld",36.5625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1035P0007",0.9,"fyld",41.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1310P0004",0.25,"fyld",18.4375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1291P0011",0.9,"fyld",45.9375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1311P0002",0.55,"fyld",25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",1,"TMS14F1208P0007",0.45,"fyld",17.1875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1224P0004",0.65,"fyld",35.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1114P0001",0.8,"fyld",30
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1035P0004",0.9,"fyld",40
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1194P0002",0.5,"fyld",27.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1036P0007",0.45,"fyld",31.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1208P0007",0.35,"fyld",33.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1022P0006",0.55,"fyld",31.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1001P0004",0.55,"fyld",27.8125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1297P0019",0.95,"fyld",48.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1291P0011",1,"fyld",31.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1120P0003",0.85,"fyld",19.6875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1306P0015",0.4,"fyld",22.8125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1016P0006",0.9,"fyld",41.5625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1312P0003",0.55,"fyld",28.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1262P0002",0.9,"fyld",72.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1131P0001",0.15,"fyld",8.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1049P0001",0.4,"fyld",28.4375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1461P0002",0.8,"fyld",11.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1300P0008",0.6,"fyld",24.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1303P0012",1,"fyld",48.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F2061P0005",0.9,"fyld",30.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1182P0002",0.9,"fyld",39.0625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1223P0007",0.85,"fyld",45
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1311P0002",0.5,"fyld",32.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA000070",0.65,"fyld",38.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA982101",0.75,"fyld",38.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1306P0020",0.95,"fyld",43.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F1021P0008",0.55,"fyld",23.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1310P0004",0.5,"fyld",26.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMEB419",0.45,"fyld",42.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1195P0005",0.5,"fyld",20.9375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA980581",0.75,"fyld",40
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1035P0007",0.9,"fyld",51.25
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS14F1285P0017",0.75,"fyld",48.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"IITA-TMS-IBA30572",0.6,"fyld",37.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",2,"TMS13F2207P0001",1,"fyld",39.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1310P0004",0.2,"fyld",18.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1306P0015",0.15,"fyld",12.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1001P0004",0.45,"fyld",27.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1303P0012",0.75,"fyld",65.9375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1285P0017",0.55,"fyld",26.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMEB419",0.9,"fyld",56.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1022P0006",0.85,"fyld",62.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA000070",0.7,"fyld",53.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1306P0020",0.75,"fyld",29.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1195P0005",0.4,"fyld",21.5625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1262P0002",0.45,"fyld",45.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1049P0001",0.6,"fyld",26.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1131P0001",0.4,"fyld",22.8125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1461P0002",0.8,"fyld",32.8125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1312P0003",0.6,"fyld",30.9375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1021P0008",0.6,"fyld",29.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1311P0002",0.6,"fyld",35.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1208P0007",0.45,"fyld",23.125
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1036P0007",0.6,"fyld",40
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1300P0008",0.65,"fyld",18.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1035P0007",0.55,"fyld",35.9375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1194P0002",0.6,"fyld",23.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1291P0011",0.65,"fyld",42.5
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1297P0019",1,"fyld",48.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F2061P0005",0.9,"fyld",29.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1016P0006",0.7,"fyld",50.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1035P0004",0.9,"fyld",45
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA982101",0.35,"fyld",21.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1223P0007",0.55,"fyld",34.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA30572",0.5,"fyld",34.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"IITA-TMS-IBA980581",0.8,"fyld",53.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1224P0004",0.8,"fyld",33.75
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F2207P0001",1,"fyld",35.625
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS14F1120P0003",0.55,"fyld",21.875
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1114P0001",1,"fyld",24.375
"Mokwa",2018,"Mokwa18","17UYT36setAMK",3,"TMS13F1182P0002",0.95,"fyld",42.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1223P0007",1,"fyld",31.5625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1194P0002",1,"fyld",25.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1195P0005",1,"fyld",24.0625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1303P0012",1,"fyld",25.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F2207P0001",1,"fyld",30.3125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1285P0017",1,"fyld",30.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1224P0004",1,"fyld",17.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA980581",1,"fyld",30.3125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1016P0006",1,"fyld",17.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1300P0008",1,"fyld",17.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F2061P0005",1,"fyld",12.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1461P0002",1,"fyld",13.4375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1001P0004",1,"fyld",17.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1049P0001",1,"fyld",10.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1022P0006",1,"fyld",13.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1262P0002",1,"fyld",21.875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1297P0019",1,"fyld",17.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1131P0001",1,"fyld",23.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA000070",1,"fyld",31.875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA982101",1,"fyld",26.25
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"IITA-TMS-IBA30572",1,"fyld",27.1875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1114P0001",1,"fyld",18.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMEB419",1,"fyld",19.0625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1036P0007",1,"fyld",34.6875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1312P0003",1,"fyld",23.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1035P0004",1,"fyld",20.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1120P0003",1,"fyld",12.1875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1306P0015",1,"fyld",28.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1306P0020",1,"fyld",34.0625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1021P0008",1,"fyld",37.1875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS13F1182P0002",1,"fyld",27.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1035P0007",1,"fyld",15.3125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1310P0004",1,"fyld",22.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1291P0011",1,"fyld",19.6875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1311P0002",1,"fyld",14.6875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",1,"TMS14F1208P0007",1,"fyld",15.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1224P0004",1,"fyld",11.5625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1114P0001",1,"fyld",12.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1035P0004",1,"fyld",16.5625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1194P0002",1,"fyld",18.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1036P0007",1,"fyld",21.875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1208P0007",1,"fyld",15.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1022P0006",1,"fyld",15.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1001P0004",1,"fyld",31.5625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1297P0019",1,"fyld",25.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1291P0011",1,"fyld",6.875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1120P0003",1,"fyld",21.25
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1306P0015",1,"fyld",32.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1016P0006",1,"fyld",17.1875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1312P0003",1,"fyld",19.375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1262P0002",1,"fyld",30.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1131P0001",1,"fyld",23.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1049P0001",1,"fyld",18.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1461P0002",1,"fyld",11.5625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1300P0008",1,"fyld",17.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1303P0012",1,"fyld",8.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F2061P0005",1,"fyld",20.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1182P0002",1,"fyld",15.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1223P0007",1,"fyld",7.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1311P0002",1,"fyld",20.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA000070",1,"fyld",24.0625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA982101",1,"fyld",21.875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1306P0020",1,"fyld",17.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F1021P0008",1,"fyld",20.9375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1310P0004",1,"fyld",10.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMEB419",1,"fyld",10.625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1195P0005",1,"fyld",23.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA980581",1,"fyld",24.6875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1035P0007",1,"fyld",21.25
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS14F1285P0017",1,"fyld",22.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"IITA-TMS-IBA30572",1,"fyld",17.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",2,"TMS13F2207P0001",1,"fyld",19.0625
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1310P0004",1,"fyld",17.8125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1306P0015",1,"fyld",19.375
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1001P0004",1,"fyld",23.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1303P0012",1,"fyld",23.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1285P0017",1,"fyld",32.5
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMEB419",1,"fyld",23.125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1022P0006",1,"fyld",25
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"IITA-TMS-IBA000070",1,"fyld",23.75
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1306P0020",1,"fyld",25.3125
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1195P0005",1,"fyld",17.1875
"Ikenne",2019,"Ikenne19","18UYT36setAIK",3,"TMS14F1262P0002",1,"fyld",25.3125
